make,model,vehicle_class,engine_size,cylinders,transmission,fuel_type,fuel_consumption,co2,cluster
PORSCHE,911 Carrera T,MINICOMPACT,3.0,6,M7,Z,23,286,1
PORSCHE,911 Carrera 4,MINICOMPACT,3.0,6,AM7,Z,29,225,1
PORSCHE,911 Carrera 4,MINICOMPACT,3.0,6,M7,Z,27,242,1
PORSCHE,911 Carrera 4 Cabriolet,MINICOMPACT,3.0,6,AM7,Z,29,230,1
PORSCHE,911 Carrera 4 Cabriolet,MINICOMPACT,3.0,6,M7,Z,27,246,1
PORSCHE,911 Carrera 4 GTS,MINICOMPACT,3.0,6,AM7,Z,27,248,1
PORSCHE,911 Carrera 4 GTS,MINICOMPACT,3.0,6,M7,Z,26,257,1
PORSCHE,911 Carrera 4 GTS Cabriolet,MINICOMPACT,3.0,6,AM7,Z,26,250,1
PORSCHE,911 Carrera 4 GTS Cabriolet,MINICOMPACT,3.0,6,M7,Z,25,260,1
PORSCHE,911 Carrera 4S,MINICOMPACT,3.0,6,AM7,Z,29,232,1
PORSCHE,911 Carrera 4S,MINICOMPACT,3.0,6,M7,Z,27,243,1
PORSCHE,911 Carrera 4S Cabriolet,MINICOMPACT,3.0,6,AM7,Z,29,231,1
PORSCHE,911 Carrera 4S Cabriolet,MINICOMPACT,3.0,6,M7,Z,27,246,1
PORSCHE,911 GT2 RS,TWO-SEATER,3.8,6,AM7,Z,21,315,1
PORSCHE,911 GT3,TWO-SEATER,4.0,6,AM7,Z,20,324,1
PORSCHE,911 GT3,TWO-SEATER,4.0,6,M6,Z,19,352,0
PORSCHE,911 GT3 RS,TWO-SEATER,4.0,6,AM7,Z,20,335,1
PORSCHE,911 GT3 Touring,TWO-SEATER,4.0,6,M6,Z,20,334,1
PORSCHE,911 Speedster,TWO-SEATER,4.0,6,M6,Z,19,350,0
PORSCHE,911 Targa 4,MINICOMPACT,3.0,6,AM7,Z,29,228,1
PORSCHE,911 Targa 4,MINICOMPACT,3.0,6,M7,Z,27,246,1
PORSCHE,911 Targa 4 GTS,MINICOMPACT,3.0,6,AM7,Z,26,251,1
PORSCHE,911 Targa 4 GTS,MINICOMPACT,3.0,6,M7,Z,25,266,1
PORSCHE,911 Targa 4S,MINICOMPACT,3.0,6,AM7,Z,28,233,1
PORSCHE,911 Targa 4S,MINICOMPACT,3.0,6,M7,Z,27,246,1
PORSCHE,911 Turbo,MINICOMPACT,3.8,6,AM7,Z,25,266,1
PORSCHE,911 Turbo Cabriolet,MINICOMPACT,3.8,6,AM7,Z,25,267,1
PORSCHE,911 Turbo S,MINICOMPACT,3.8,6,AM7,Z,25,266,1
PORSCHE,911 Turbo S Cabriolet,MINICOMPACT,3.8,6,AM7,Z,25,267,1
PORSCHE,911 Turbo S Exclusive Cabriolet,MINICOMPACT,3.8,6,AM7,Z,22,297,1
PORSCHE,Boxster,TWO-SEATER,2.0,4,AM7,Z,30,219,2
PORSCHE,Boxster,TWO-SEATER,2.0,4,M6,Z,29,229,2
PORSCHE,Boxster GTS,TWO-SEATER,2.5,4,AM7,Z,27,249,1
PORSCHE,Boxster GTS,TWO-SEATER,2.5,4,M6,Z,26,257,1
PORSCHE,Boxster S,TWO-SEATER,2.5,4,AM7,Z,29,231,2
PORSCHE,Boxster S,TWO-SEATER,2.5,4,M6,Z,26,249,1
PORSCHE,Cayenne,SUV - STANDARD,3.0,6,AS8,Z,25,265,1
PORSCHE,Cayenne S,SUV - STANDARD,2.9,6,AS8,Z,24,275,1
PORSCHE,Cayenne Turbo,SUV - STANDARD,4.0,8,AS8,Z,20,329,0
PORSCHE,Cayman,TWO-SEATER,2.0,4,AM7,Z,30,219,2
PORSCHE,Cayman,TWO-SEATER,2.0,4,M6,Z,29,229,2
PORSCHE,Cayman GTS,TWO-SEATER,2.5,4,AM7,Z,27,249,1
PORSCHE,Cayman GTS,TWO-SEATER,2.5,4,M6,Z,26,257,1
PORSCHE,Cayman S,TWO-SEATER,2.5,4,AM7,Z,29,231,2
PORSCHE,Cayman S,TWO-SEATER,2.5,4,M6,Z,26,249,1
PORSCHE,Macan,SUV - SMALL,2.0,4,AM7,Z,25,264,1
PORSCHE,Macan S,SUV - SMALL,3.0,6,AM7,Z,24,272,1
PORSCHE,Panamera,FULL-SIZE,3.0,6,AM8,Z,26,250,1
PORSCHE,Panamera 4,FULL-SIZE,3.0,6,AM8,Z,26,253,1
PORSCHE,Panamera 4 Executive,FULL-SIZE,3.0,6,AM8,Z,26,253,1
PORSCHE,Panamera 4 ST,FULL-SIZE,3.0,6,AM8,Z,26,250,1
PORSCHE,Panamera 4S,FULL-SIZE,2.9,6,AM8,Z,25,261,1
PORSCHE,Panamera 4S Executive,FULL-SIZE,2.9,6,AM8,Z,25,261,1
PORSCHE,Panamera 4S ST,FULL-SIZE,2.9,6,AM8,Z,24,273,1
PORSCHE,Panamera GTS,FULL-SIZE,4.0,8,AM8,Z,22,295,0
PORSCHE,Panamera GTS ST,FULL-SIZE,4.0,8,AM8,Z,21,313,0
PORSCHE,Panamera Turbo,FULL-SIZE,4.0,8,AM8,Z,25,261,1
PORSCHE,Panamera Turbo Executive,FULL-SIZE,4.0,8,AM8,Z,25,261,1
PORSCHE,Panamera Turbo ST,FULL-SIZE,4.0,8,AM8,Z,24,279,1
RAM,1500 eTorque,PICKUP TRUCK - STANDARD,3.6,6,A8,X,26,253,1
RAM,1500 HFE eTorque,PICKUP TRUCK - STANDARD,3.6,6,A8,X,27,246,1
RAM,1500,PICKUP TRUCK - STANDARD,5.7,8,A8,X,21,320,0
RAM,1500 eTorque,PICKUP TRUCK - STANDARD,5.7,8,A8,X,23,290,0
RAM,1500 4X4 eTorque,PICKUP TRUCK - STANDARD,3.6,6,A8,X,25,260,1
RAM,1500 4X4,PICKUP TRUCK - STANDARD,5.7,8,A8,X,20,325,0
RAM,1500 4X4 eTorque,PICKUP TRUCK - STANDARD,5.7,8,A8,X,22,302,0
RAM,1500 Classic EcoDiesel,PICKUP TRUCK - STANDARD,3.0,6,A8,D,27,278,1
RAM,1500 Classic FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,X,24,280,1
RAM,1500 Classic FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,E,17,283,1
RAM,1500 Classic,PICKUP TRUCK - STANDARD,5.7,8,A6,X,19,346,0
RAM,1500 Classic,PICKUP TRUCK - STANDARD,5.7,8,A8,X,21,319,0
RAM,1500 Classic 4X4 EcoDiesel,PICKUP TRUCK - STANDARD,3.0,6,A8,D,26,289,1
RAM,1500 Classic 4X4 FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,X,22,294,1
RAM,1500 Classic 4X4 FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,E,16,300,1
RAM,1500 Classic 4X4,PICKUP TRUCK - STANDARD,5.7,8,A6,X,17,382,0
RAM,1500 Classic 4X4,PICKUP TRUCK - STANDARD,5.7,8,A8,X,20,328,0
RAM,ProMaster City,SPECIAL PURPOSE VEHICLE,2.4,4,A9,X,29,232,2
ROLLS-ROYCE,Cullinan,STATION WAGON - MID-SIZE,6.7,12,AS8,Z,17,382,0
ROLLS-ROYCE,Dawn,COMPACT,6.6,12,AS8,Z,17,397,0
ROLLS-ROYCE,Ghost,FULL-SIZE,6.6,12,AS8,Z,17,397,0
ROLLS-ROYCE,Ghost EWB,FULL-SIZE,6.6,12,AS8,Z,17,397,0
ROLLS-ROYCE,Phantom,FULL-SIZE,6.7,12,AS8,Z,17,382,0
ROLLS-ROYCE,Phantom EWB,FULL-SIZE,6.7,12,AS8,Z,17,382,0
ROLLS-ROYCE,Wraith,MID-SIZE,6.6,12,AS8,Z,17,388,0
SUBARU,Ascent AWD,SUV - STANDARD,2.4,4,AV8,X,27,244,1
SUBARU,BRZ,MINICOMPACT,2.0,4,AS6,Z,33,200,2
SUBARU,BRZ,MINICOMPACT,2.0,4,M6,Z,29,231,2
SUBARU,Crosstrek AWD,SUV - SMALL,2.0,4,AV7,X,35,188,2
SUBARU,Crosstrek AWD,SUV - SMALL,2.0,4,M6,X,30,220,2
SUBARU,Forester AWD,SUV - SMALL,2.5,4,AV7,X,34,192,2
SUBARU,Impreza 4-Door AWD,MID-SIZE,2.0,4,AV7,X,38,174,2
SUBARU,Impreza 4-Door AWD,MID-SIZE,2.0,4,M5,X,32,209,2
SUBARU,Impreza 5-Door AWD,STATION WAGON - SMALL,2.0,4,AV7,X,37,177,2
SUBARU,Impreza 5-Door AWD,STATION WAGON - SMALL,2.0,4,M5,X,31,211,2
SUBARU,Legacy AWD,MID-SIZE,2.5,4,AV7,X,34,193,2
SUBARU,Legacy AWD,MID-SIZE,3.6,6,AV6,X,27,241,1
SUBARU,Outback AWD,SUV - SMALL,2.5,4,AV7,X,33,198,2
SUBARU,Outback AWD,SUV - SMALL,3.6,6,AV6,X,27,247,1
SUBARU,WRX AWD,COMPACT,2.0,4,AV8,Z,25,256,1
SUBARU,WRX AWD,COMPACT,2.0,4,M6,Z,28,235,2
SUBARU,WRX STI AWD,COMPACT,2.5,4,M6,Z,22,296,1
TOYOTA,4Runner 4WD,SUV - STANDARD,4.0,6,AS5,X,21,308,1
TOYOTA,4Runner 4WD (Part-Time 4WD),SUV - STANDARD,4.0,6,AS5,X,21,308,1
TOYOTA,86,MINICOMPACT,2.0,4,AS6,Z,32,204,2
TOYOTA,86,MINICOMPACT,2.0,4,M6,Z,29,232,2
TOYOTA,Avalon,MID-SIZE,3.5,6,AS8,X,30,220,1
TOYOTA,Camry,MID-SIZE,2.5,4,AS8,X,41,164,2
TOYOTA,Camry LE/SE,MID-SIZE,2.5,4,AS8,X,38,173,2
TOYOTA,Camry XLE/XSE,MID-SIZE,2.5,4,AS8,X,38,175,2
TOYOTA,Camry,MID-SIZE,3.5,6,AS8,X,31,210,1
TOYOTA,Camry XSE,MID-SIZE,3.5,6,AS8,X,31,215,1
TOYOTA,Camry Hybrid LE,MID-SIZE,2.5,4,AV6,X,58,113,2
TOYOTA,Camry Hybrid XLE/SE,MID-SIZE,2.5,4,AV6,X,55,121,2
TOYOTA,C-HR,COMPACT,2.0,4,AS7,X,34,189,2
TOYOTA,Corolla,MID-SIZE,1.8,4,AV,X,38,174,2
TOYOTA,Corolla,MID-SIZE,1.8,4,AV7,X,37,178,2
TOYOTA,Corolla,MID-SIZE,1.8,4,M6,X,37,178,2
TOYOTA,Corolla LE Eco,MID-SIZE,1.8,4,AV,X,41,163,2
TOYOTA,Corolla Hatchback,COMPACT,2.0,4,AV10,X,42,157,2
TOYOTA,Corolla Hatchback,COMPACT,2.0,4,M6,X,38,174,2
TOYOTA,Highlander,SUV - SMALL,3.5,6,AS8,X,27,243,1
TOYOTA,Highlander AWD,SUV - STANDARD,3.5,6,AS8,X,27,250,1
TOYOTA,Highlander AWD (Start/Stop System),SUV - STANDARD,3.5,6,AS8,X,27,248,1
TOYOTA,Highlander AWD LE,SUV - STANDARD,3.5,6,AS8,X,27,242,1
TOYOTA,Highlander Hybrid AWD,SUV - STANDARD,3.5,6,AV6,X,34,193,2
TOYOTA,Prius,MID-SIZE,1.8,4,AV,X,64,105,2
TOYOTA,Prius AWD,MID-SIZE,1.8,4,AV,X,60,109,2
TOYOTA,Prius c,COMPACT,1.5,4,AV,X,55,120,2
TOYOTA,RAV4,SUV - SMALL,2.5,4,AS8,X,36,183,2
TOYOTA,RAV4 AWD,SUV - SMALL,2.5,4,AS8,X,34,190,2
TOYOTA,RAV4 Hybrid AWD,SUV - SMALL,2.5,4,AV6,X,47,140,2
TOYOTA,Sequoia 4WD,SUV - STANDARD,5.7,8,AS6,X,17,384,0
TOYOTA,Sienna,MINIVAN,3.5,6,AS8,X,26,254,1
TOYOTA,Sienna AWD,MINIVAN,3.5,6,AS8,X,24,274,1
TOYOTA,Tacoma,PICKUP TRUCK - SMALL,2.7,4,AS6,X,25,263,1
TOYOTA,Tacoma 4WD,PICKUP TRUCK - SMALL,2.7,4,AS6,X,24,274,1
TOYOTA,Tacoma 4WD,PICKUP TRUCK - SMALL,3.5,6,AS6,X,24,278,1
TOYOTA,Tacoma 4WD,PICKUP TRUCK - SMALL,3.5,6,M6,X,22,299,1
TOYOTA,Tacoma 4WD D-Cab Off-Road,PICKUP TRUCK - SMALL,3.5,6,M6,X,22,300,1
TOYOTA,Tundra,PICKUP TRUCK - STANDARD,5.7,8,AS6,X,18,371,0
TOYOTA,Tundra 4WD,PICKUP TRUCK - STANDARD,4.6,8,AS6,X,19,354,0
TOYOTA,Tundra 4WD,PICKUP TRUCK - STANDARD,5.7,8,AS6,X,17,382,0
TOYOTA,Yaris,COMPACT,1.5,4,AS6,X,43,155,2
TOYOTA,Yaris (SIL),COMPACT,1.5,4,M6,X,42,164,2
TOYOTA,Yaris Hatchback,COMPACT,1.5,4,A4,X,38,173,2
TOYOTA,Yaris Hatchback,COMPACT,1.5,4,M5,X,39,169,2
VOLKSWAGEN,Arteon 4MOTION,FULL-SIZE,2.0,4,AS8,Z,27,244,2
VOLKSWAGEN,Atlas,SUV - SMALL,2.0,4,AS8,X,27,245,2
VOLKSWAGEN,Atlas 4MOTION,SUV - STANDARD,3.6,6,AS8,X,23,286,1
VOLKSWAGEN,Beetle,COMPACT,2.0,4,AS6,X,34,191,2
VOLKSWAGEN,Beetle Convertible,SUBCOMPACT,2.0,4,AS6,X,34,191,2
VOLKSWAGEN,Beetle Dune,COMPACT,2.0,4,AS6,X,35,189,2
VOLKSWAGEN,Beetle Dune Convertible,SUBCOMPACT,2.0,4,AS6,X,35,189,2
VOLKSWAGEN,Golf,COMPACT,1.4,4,AS8,X,38,172,2
VOLKSWAGEN,Golf,COMPACT,1.4,4,M6,X,38,172,2
VOLKSWAGEN,Golf GTI,COMPACT,2.0,4,AM7,X,33,202,2
VOLKSWAGEN,Golf GTI,COMPACT,2.0,4,M6,X,32,203,2
VOLKSWAGEN,Golf R,COMPACT,2.0,4,AM7,Z,31,213,2
VOLKSWAGEN,Golf R,COMPACT,2.0,4,M6,Z,29,232,2
VOLKSWAGEN,Golf Alltrack,STATION WAGON - SMALL,1.8,4,AM6,X,30,220,2
VOLKSWAGEN,Golf Alltrack,STATION WAGON - SMALL,1.8,4,M6,X,29,225,2
VOLKSWAGEN,Golf SportWagen,STATION WAGON - SMALL,1.4,4,AS8,X,37,178,2
VOLKSWAGEN,Golf SportWagen,STATION WAGON - SMALL,1.4,4,M6,X,38,172,2
VOLKSWAGEN,Golf SportWagen 4MOTION,STATION WAGON - SMALL,1.8,4,AM6,X,29,224,2
VOLKSWAGEN,Golf SportWagen 4MOTION,STATION WAGON - SMALL,1.8,4,M6,X,30,218,2
VOLKSWAGEN,Jetta,COMPACT,1.4,4,AS8,X,40,162,2
VOLKSWAGEN,Jetta,COMPACT,1.4,4,M6,X,40,163,2
VOLKSWAGEN,Jetta GLI,COMPACT,2.0,4,AM7,X,34,196,2
VOLKSWAGEN,Jetta GLI,COMPACT,2.0,4,M6,X,33,200,2
VOLKSWAGEN,Passat,MID-SIZE,2.0,4,AS6,X,35,188,2
VOLKSWAGEN,Tiguan,SUV - SMALL,2.0,4,AS8,X,30,221,2
VOLKSWAGEN,Tiguan 4MOTION,SUV - SMALL,2.0,4,AS8,X,29,228,2
VOLVO,S60 T5,COMPACT,2.0,4,AS8,Z,34,197,2
VOLVO,S60 T6 AWD,COMPACT,2.0,4,AS8,Z,30,218,2
VOLVO,S90 T5 AWD,MID-SIZE,2.0,4,AS8,Z,31,215,2
VOLVO,S90 T6 AWD,MID-SIZE,2.0,4,AS8,Z,30,219,2
VOLVO,V60 T5,STATION WAGON - SMALL,2.0,4,AS8,Z,34,197,2
VOLVO,V60 T6 AWD,STATION WAGON - SMALL,2.0,4,AS8,Z,30,219,2
VOLVO,V60 CC T5 AWD,STATION WAGON - SMALL,2.0,4,AS8,Z,30,218,2
VOLVO,V90 T6 AWD,STATION WAGON - MID-SIZE,2.0,4,AS8,Z,30,219,2
VOLVO,V90 CC T6 AWD,STATION WAGON - MID-SIZE,2.0,4,AS8,Z,28,233,2
VOLVO,XC40 T5 AWD,SUV - SMALL,2.0,4,AS8,Z,31,211,2
VOLVO,XC60 T5 AWD,SUV - SMALL,2.0,4,AS8,Z,28,233,2
VOLVO,XC60 T6 AWD,SUV - SMALL,2.0,4,AS8,Z,27,242,2
VOLVO,XC90 T5 AWD,SUV - STANDARD,2.0,4,AS8,Z,28,233,2
VOLVO,XC90 T6 AWD,SUV - STANDARD,2.0,4,AS8,Z,26,250,1
ACURA,ILX,COMPACT,2.4,4,AM8,Z,33,199,2
ACURA,MDX SH-AWD,SUV - SMALL,3.5,6,AS9,Z,26,254,1
ACURA,MDX SH-AWD A-SPEC,SUV - SMALL,3.5,6,AS9,Z,26,258,1
ACURA,MDX Hybrid AWD,SUV - SMALL,3.0,6,AM7,Z,31,210,1
ACURA,RDX AWD,SUV - SMALL,2.0,4,AS10,Z,29,232,2
ACURA,RDX AWD A-SPEC,SUV - SMALL,2.0,4,AS10,Z,27,241,2
ACURA,RLX Hybrid,MID-SIZE,3.5,6,AM7,Z,34,196,2
ACURA,TLX A-SPEC,COMPACT,2.4,4,AM8,Z,32,209,2
ACURA,TLX SH-AWD,COMPACT,3.5,6,AS9,Z,29,228,1
ACURA,TLX SH-AWD A-SPEC/Limited Edition,COMPACT,3.5,6,AS9,Z,27,240,1
ALFA ROMEO,4C Spider,TWO-SEATER,1.8,4,AM6,Z,34,197,2
ALFA ROMEO,Giulia,MID-SIZE,2.0,4,A8,Z,32,205,2
ALFA ROMEO,Giulia AWD,MID-SIZE,2.0,4,A8,Z,31,217,2
ALFA ROMEO,Giulia Quadrifoglio,MID-SIZE,2.9,6,A8,Z,24,271,1
ALFA ROMEO,Stelvio,SUV - SMALL,2.0,4,A8,Z,30,218,2
ALFA ROMEO,Stelvio AWD,SUV - SMALL,2.0,4,A8,Z,29,226,2
ALFA ROMEO,Stelvio AWD Quadrifoglio,SUV - SMALL,2.9,6,A8,Z,23,288,1
ASTON MARTIN,DB11 V8,MINICOMPACT,4.0,8,A8,Z,25,271,1
ASTON MARTIN,DB11 AMR,MINICOMPACT,5.2,12,A8,Z,21,312,0
ASTON MARTIN,DBS Superleggera,MINICOMPACT,5.2,12,A8,Z,20,324,0
ASTON MARTIN,Vantage V8,TWO-SEATER,4.0,8,A8,Z,25,270,1
ASTON MARTIN,Vantage V8,TWO-SEATER,4.0,8,M7,Z,20,333,0
AUDI,A3,SUBCOMPACT,2.0,4,AM7,X,36,182,2
AUDI,A3 quattro,SUBCOMPACT,2.0,4,AM7,X,30,224,2
AUDI,A3 Cabriolet quattro,SUBCOMPACT,2.0,4,AM7,X,30,224,2
AUDI,A4 quattro,COMPACT,2.0,4,AM7,Z,32,205,2
AUDI,A4 allroad quattro,STATION WAGON - SMALL,2.0,4,AM7,Z,32,206,2
AUDI,A5 quattro,SUBCOMPACT,2.0,4,AM7,Z,32,205,2
AUDI,A5 Cabriolet quattro,SUBCOMPACT,2.0,4,AM7,Z,32,206,2
AUDI,A5 Sportback quattro,MID-SIZE,2.0,4,AM7,Z,32,205,2
AUDI,A6 quattro,MID-SIZE,2.0,4,AM7,Z,32,205,2
AUDI,A6 quattro,MID-SIZE,3.0,6,AM7,Z,29,226,1
AUDI,A6 allroad,MID-SIZE,3.0,6,AM7,Z,27,247,1
AUDI,A7 quattro,MID-SIZE,3.0,6,AM7,Z,29,226,1
AUDI,A8L,FULL-SIZE,3.0,6,AS8,Z,25,267,1
AUDI,A8L,FULL-SIZE,4.0,8,AS8,Z,21,308,0
AUDI,Q3 quattro,SUV - SMALL,2.0,4,AS8,X,27,248,2
AUDI,Q5,SUV - SMALL,2.0,4,AM7,Z,29,226,2
AUDI,Q7,SUV - STANDARD,3.0,6,AS8,Z,22,296,1
AUDI,Q8,SUV - STANDARD,3.0,6,AS8,Z,22,296,1
AUDI,R8 Coupe,TWO-SEATER,5.2,10,AM7,Z,19,347,0
AUDI,R8 Spyder,TWO-SEATER,5.2,10,AM7,Z,19,347,0
AUDI,RS 3,SUBCOMPACT,2.5,5,AM7,Z,27,243,1
AUDI,S3,SUBCOMPACT,2.0,4,AM7,Z,30,222,2
AUDI,S4,COMPACT,3.0,6,AS8,Z,27,245,1
AUDI,S5,SUBCOMPACT,3.0,6,AS8,Z,27,245,1
AUDI,S5 Cabriolet,SUBCOMPACT,3.0,6,AS8,Z,26,252,1
AUDI,S5 Sportback,MID-SIZE,3.0,6,AS8,Z,27,245,1
AUDI,S6,MID-SIZE,2.9,6,AS8,Z,26,255,1
AUDI,S7,MID-SIZE,2.9,6,AS8,Z,26,255,1
AUDI,S8,FULL-SIZE,4.0,8,AS8,Z,19,339,0
AUDI,SQ5,SUV - SMALL,3.0,6,AS8,Z,24,276,1
AUDI,TT Coupe quattro,SUBCOMPACT,2.0,4,AM7,X,31,213,2
AUDI,TT Roadster quattro,TWO-SEATER,2.0,4,AM7,X,31,213,2
AUDI,TT RS,SUBCOMPACT,2.5,5,AM7,Z,27,241,1
AUDI,TTS Coupe,SUBCOMPACT,2.0,4,AM7,Z,30,220,2
BENTLEY,Bentayga,SUV - STANDARD,4.0,8,AS8,Z,21,315,0
BENTLEY,Bentayga,SUV - STANDARD,6.0,12,AS8,Z,16,401,0
BENTLEY,Continental GT,COMPACT,4.0,8,AM8,Z,23,291,0
BENTLEY,Continental GT,COMPACT,6.0,12,AM8,Z,18,364,0
BENTLEY,Continental GT Convertible,SUBCOMPACT,4.0,8,AM8,Z,23,291,0
BENTLEY,Continental GT Convertible,SUBCOMPACT,6.0,12,AM8,Z,18,373,0
BENTLEY,Flying Spur,MID-SIZE,6.0,12,AM8,Z,18,373,0
BMW,230i Cabriolet,SUBCOMPACT,2.0,4,AS8,Z,32,204,2
BMW,230i xDrive Cabriolet,SUBCOMPACT,2.0,4,AS8,Z,30,219,2
BMW,230i Coupe,SUBCOMPACT,2.0,4,AS8,Z,33,200,2
BMW,230i xDrive Coupe,SUBCOMPACT,2.0,4,AS8,Z,30,219,2
BMW,330i xDrive Sedan,COMPACT,2.0,4,AS8,Z,34,195,2
BMW,430i xDrive Cabriolet,SUBCOMPACT,2.0,4,AS8,Z,31,213,2
BMW,430i Coupe,COMPACT,2.0,4,AS8,Z,32,204,2
BMW,430i xDrive Coupe,COMPACT,2.0,4,AS8,Z,30,219,2
BMW,430i xDrive Gran Coupe,COMPACT,2.0,4,AS8,Z,30,219,2
BMW,440i xDrive Cabriolet,SUBCOMPACT,3.0,6,AS8,Z,26,249,1
BMW,440i Coupe,COMPACT,3.0,6,AS8,Z,29,231,1
BMW,440i xDrive Coupe,COMPACT,3.0,6,AS8,Z,28,233,1
BMW,440i xDrive Coupe,COMPACT,3.0,6,M6,Z,26,257,1
BMW,440i xDrive Gran Coupe,COMPACT,3.0,6,AS8,Z,28,233,1
BMW,530i xDrive Sedan,MID-SIZE,2.0,4,AS8,Z,32,206,2
BMW,540i xDrive Sedan,MID-SIZE,3.0,6,AS8,Z,30,222,1
BMW,750i xDrive Sedan,FULL-SIZE,4.4,8,AS8,Z,23,290,0
BMW,750Li xDrive Sedan,FULL-SIZE,4.4,8,AS8,Z,23,290,0
BMW,Alpina B7 xDrive,FULL-SIZE,4.4,8,AS8,Z,23,290,0
BMW,M2 Competition,SUBCOMPACT,3.0,6,AM7,Z,23,290,1
BMW,M2 Competition,SUBCOMPACT,3.0,6,M6,Z,24,273,1
BMW,M240i Cabriolet,SUBCOMPACT,3.0,6,AS8,Z,29,231,1
BMW,M240i Cabriolet,SUBCOMPACT,3.0,6,M6,Z,26,255,1
BMW,M240i xDrive Cabriolet,SUBCOMPACT,3.0,6,AS8,Z,28,233,1
BMW,M240i Coupe,SUBCOMPACT,3.0,6,AS8,Z,29,231,1
BMW,M240i Coupe M Performance,SUBCOMPACT,3.0,6,AS8,Z,29,231,1
BMW,M240i Coupe,SUBCOMPACT,3.0,6,M6,Z,26,255,1
BMW,M240i Coupe M Performance,SUBCOMPACT,3.0,6,M6,Z,26,255,1
BMW,M240i xDrive Coupe,SUBCOMPACT,3.0,6,AS8,Z,28,233,1
BMW,M240i xDrive Coupe M Performance,SUBCOMPACT,3.0,6,AS8,Z,28,233,1
BMW,M340i xDrive Sedan,COMPACT,3.0,6,AS8,Z,28,233,1
BMW,M4 Cabriolet,SUBCOMPACT,3.0,6,AM7,Z,22,299,1
BMW,M4 Cabriolet Competition,SUBCOMPACT,3.0,6,AM7,Z,22,299,1
BMW,M4 Cabriolet,SUBCOMPACT,3.0,6,M6,Z,24,280,1
BMW,M4 Cabriolet Competition,SUBCOMPACT,3.0,6,M6,Z,24,280,1
BMW,M4 Coupe,COMPACT,3.0,6,AM7,Z,23,290,1
BMW,M4 Coupe Competition,COMPACT,3.0,6,AM7,Z,23,290,1
BMW,M4 Coupe,COMPACT,3.0,6,M6,Z,24,273,1
BMW,M4 Coupe Competition,COMPACT,3.0,6,M6,Z,24,273,1
BMW,M4 CS,COMPACT,3.0,6,AM7,Z,23,290,1
BMW,M5 Sedan,MID-SIZE,4.4,8,AS8,Z,20,322,0
BMW,M5 Competition,MID-SIZE,4.4,8,AS8,Z,20,322,0
BMW,M550i xDrive Sedan,MID-SIZE,4.4,8,AS8,Z,24,273,0
BMW,M760i xDrive Sedan,FULL-SIZE,6.6,12,AS8,Z,19,354,0
BMW,M8 Cabriolet,SUBCOMPACT,4.4,8,AS8,Z,20,322,0
BMW,M8 Cabriolet Competition,SUBCOMPACT,4.4,8,AS8,Z,20,322,0
BMW,M8 Coupe,SUBCOMPACT,4.4,8,AS8,Z,20,322,0
BMW,M8 Coupe Competition,SUBCOMPACT,4.4,8,AS8,Z,20,322,0
BMW,M8 Gran Coupe,MID-SIZE,4.4,8,AS8,Z,20,322,0
BMW,M8 Gran Coupe Competition,MID-SIZE,4.4,8,AS8,Z,20,322,0
BMW,M850i xDrive Cabriolet,SUBCOMPACT,4.4,8,AS8,Z,23,290,0
BMW,M850i xDrive Coupe,SUBCOMPACT,4.4,8,AS8,Z,24,273,0
BMW,M850i xDrive Gran Coupe,MID-SIZE,4.4,8,AS8,Z,23,290,0
BMW,X1 xDrive28i,SUV - SMALL,2.0,4,AS8,Z,31,213,2
BMW,X2 xDrive28i,SUV - SMALL,2.0,4,AS8,Z,32,207,2
BMW,X2 M35i,SUV - SMALL,2.0,4,AS8,Z,31,210,2
BMW,X3 xDrive30i,SUV - SMALL,2.0,4,AS8,Z,31,215,2
BMW,X3 M,SUV - SMALL,3.0,6,AS8,Z,19,339,1
BMW,X3 M Competition,SUV - SMALL,3.0,6,AS8,Z,19,339,1
BMW,X3 M40i,SUV - SMALL,3.0,6,AS8,Z,28,235,1
BMW,X4 xDrive30i,SUV - SMALL,2.0,4,AS8,Z,31,215,2
BMW,X4 M,SUV - SMALL,3.0,6,AS8,Z,19,339,1
BMW,X4 M Competition,SUV - SMALL,3.0,6,AS8,Z,19,339,1
BMW,X4 M40i,SUV - SMALL,3.0,6,AS8,Z,28,235,1
BMW,X5 xDrive40i,SUV - STANDARD,3.0,6,AS8,Z,27,245,1
BMW,X5 xDrive50i,SUV - STANDARD,4.4,8,AS8,Z,22,302,0
BMW,X5 M50i,SUV - STANDARD,4.4,8,AS8,Z,22,302,0
BMW,X6 xDrive40i,SUV - STANDARD,3.0,6,AS8,Z,27,245,1
BMW,X6 M50i,SUV - STANDARD,4.4,8,AS8,Z,22,302,0
BMW,X7 xDrive40i,SUV - STANDARD,3.0,6,AS8,Z,26,254,1
BMW,X7 xDrive50i,SUV - STANDARD,4.4,8,AS8,Z,21,318,0
BMW,X7 M50i,SUV - STANDARD,4.4,8,AS8,Z,21,318,0
BMW,Z4 sDrive30i,TWO-SEATER,2.0,4,AS8,Z,33,200,2
